idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
m30-idea-1,GBPUSD,SELL,0.17,2026-07-28 13:00:00+00:00,1.32979,1.3311566271141926,,2026-07-28 15:00:00+00:00,1.32929,DISCRETIONARY_EXIT,False,8.5000,0.8500,7.6500,0.3177
m30-idea-2,EURUSD,SELL,0.24,2026-07-28 14:30:00+00:00,1.13779,1.1387418970379597,,2026-07-28 15:00:00+00:00,1.1387418970379597,SL,False,-22.8455,1.2000,-24.0455,-1.0000
m30-idea-4,EURUSD,SELL,0.29,2026-07-29 01:00:00+00:00,1.13908,1.1398663453314157,,2026-07-29 03:19:00+00:00,1.1398663453314157,SL,False,-22.8040,1.4500,-24.2540,-1.0000
m30-idea-3,GBPUSD,SELL,0.22,2026-07-29 00:30:00+00:00,1.32911,1.33017003775575,,2026-07-29 04:37:00+00:00,1.33017003775575,SL,False,-23.3208,1.1000,-24.4208,-1.0000
m30-idea-5,GBPUSD,SELL,0.22,2026-07-29 09:00:00+00:00,1.33056,1.3316165752568827,,2026-07-29 10:00:00+00:00,1.3298500000000002,DISCRETIONARY_EXIT,False,15.6200,1.1000,14.5200,0.5964
m30-idea-6,EURUSD,SELL,0.16,2026-07-29 18:30:00+00:00,1.14223,1.1437165875729731,,2026-07-29 18:44:00+00:00,1.1437165875729731,SL,False,-23.7854,0.8000,-24.5854,-1.0000
m30-idea-7,GBPUSD,SELL,0.12,2026-07-29 18:30:00+00:00,1.33314,1.3350991112572665,,2026-07-29 18:46:00+00:00,1.3350991112572665,SL,False,-23.5093,0.6000,-24.1093,-1.0000
m30-idea-8,EURUSD,BUY,0.18,2026-07-30 03:30:00+00:00,1.14512,1.1437859406191893,,2026-07-30 04:30:00+00:00,1.14527,DISCRETIONARY_EXIT,False,2.7000,0.9000,1.8000,0.0723
m30-idea-9,GBPUSD,SELL,0.13,2026-07-30 09:30:00+00:00,1.33731,1.3390837583859394,,2026-07-30 10:15:00+00:00,1.3390837583859394,SL,False,-23.0589,0.6500,-23.7089,-1.0000
m30-idea-10,EURUSD,BUY,0.19,2026-07-31 01:00:00+00:00,1.1519,1.150664354732954,,2026-07-31 03:40:00+00:00,1.150664354732954,SL,False,-23.4773,0.9500,-24.4273,-1.0000
m30-idea-11,GBPUSD,BUY,0.15,2026-07-31 02:00:00+00:00,1.3452300000000001,1.3436180818371577,,2026-07-31 06:30:00+00:00,1.34594,DISCRETIONARY_EXIT,False,10.6500,0.7500,9.9000,0.3971
m30-idea-12,EURUSD,BUY,0.17,2026-07-31 11:30:00+00:00,1.14941,1.1480624571333877,,2026-07-31 13:30:00+00:00,1.15004,DISCRETIONARY_EXIT,False,10.7100,0.8500,9.8600,0.4150
m30-idea-13,GBPUSD,BUY,0.13,2026-07-31 12:00:00+00:00,1.3419400000000001,1.3401584346688353,,2026-07-31 13:30:00+00:00,1.34302,DISCRETIONARY_EXIT,False,14.0400,0.6500,13.3900,0.5624
m30-idea-14,GBPUSD,BUY,0.13,2026-08-03 03:30:00+00:00,1.3469300000000002,1.345184344454613,,2026-08-03 05:00:00+00:00,1.34719,DISCRETIONARY_EXIT,False,3.3800,0.6500,2.7300,0.1169
m30-idea-15,GBPUSD,BUY,0.16,2026-08-03 10:00:00+00:00,1.3450900000000001,1.3436559041653546,,2026-08-03 11:00:00+00:00,1.3459,DISCRETIONARY_EXIT,False,12.9600,0.8000,12.1600,0.5121
m30-idea-16,GBPUSD,BUY,0.15,2026-08-03 15:00:00+00:00,1.3438400000000001,1.3422313640124457,,2026-08-03 15:36:00+00:00,1.3422313640124457,SL,False,-24.1295,0.7500,-24.8795,-1.0000
m30-idea-17,EURUSD,BUY,0.18,2026-08-03 15:30:00+00:00,1.15053,1.1492163964205475,,2026-08-03 18:30:00+00:00,1.15095,DISCRETIONARY_EXIT,False,7.5600,0.9000,6.6600,0.2713
m30-idea-19,EURUSD,BUY,0.31,2026-08-06 04:00:00+00:00,1.15498,1.1542274165601585,,2026-08-06 06:00:00+00:00,1.15494,DISCRETIONARY_EXIT,False,-1.2400,1.5500,-2.7900,-0.1121
m30-idea-18,GBPUSD,BUY,0.24,2026-08-06 03:30:00+00:00,1.34624,1.3452697380893832,,2026-08-06 06:00:00+00:00,1.34629,DISCRETIONARY_EXIT,False,1.2000,1.2000,-0.0000,-0.0000
m30-idea-20,EURUSD,BUY,0.32,2026-08-06 08:30:00+00:00,1.15421,1.153481405601214,,2026-08-06 11:30:00+00:00,1.15451,DISCRETIONARY_EXIT,False,9.6000,1.6000,8.0000,0.3211
m30-idea-21,EURUSD,BUY,0.24,2026-08-06 16:00:00+00:00,1.15218,1.15118941093929,,2026-08-06 18:00:00+00:00,1.15228,DISCRETIONARY_EXIT,False,2.4000,1.2000,1.2000,0.0480
m30-idea-22,GBPUSD,BUY,0.3,2026-08-07 08:30:00+00:00,1.3445900000000002,1.343813427740541,,2026-08-07 10:13:00+00:00,1.343813427740541,SL,False,-23.2972,1.5000,-24.7972,-1.0000
m30-idea-23,GBPUSD,BUY,0.29,2026-08-07 10:30:00+00:00,1.3439,1.3430961125493956,,2026-08-07 12:00:00+00:00,1.34496,DISCRETIONARY_EXIT,False,30.7400,1.4500,29.2900,1.1828
m30-idea-24,EURUSD,BUY,0.29,2026-08-10 04:00:00+00:00,1.15501,1.1542137267048915,,2026-08-10 05:00:00+00:00,1.15514,DISCRETIONARY_EXIT,False,3.7700,1.4500,2.3200,0.0945
m30-idea-25,EURUSD,BUY,0.3,2026-08-10 11:30:00+00:00,1.15524,1.154471262812275,,2026-08-10 13:30:00+00:00,1.15524,DISCRETIONARY_EXIT,False,0.0000,1.5000,-1.5000,-0.0611
m30-idea-26,EURUSD,BUY,0.29,2026-08-10 20:00:00+00:00,1.15426,1.1534553094387985,,2026-08-10 21:07:00+00:00,1.15431,DISCRETIONARY_EXIT,False,1.4500,1.4500,-0.0000,-0.0000
m30-idea-27,GBPUSD,BUY,0.23,2026-08-10 22:00:00+00:00,1.35047,1.3494493301615353,,2026-08-10 23:00:00+00:00,1.3509,DISCRETIONARY_EXIT,False,9.8900,1.1500,8.7400,0.3549
m30-idea-28,EURUSD,BUY,0.34,2026-08-11 06:30:00+00:00,1.15377,1.1530928346435816,,2026-08-11 09:00:00+00:00,1.15361,DISCRETIONARY_EXIT,False,-5.4400,1.7000,-7.1400,-0.2888
